time,text,Sentiment
03:12:59,"RT @KatheMazur: Hey #MajorCrimes fans! Remember the West Coast watched later, so we have been asked, as a special last favor, that no one t…",0
03:13:01,Gotta love it when #WesNolan got in that guy's face in the interrogation room 😮 #MajorCrimes #ConspiracyTheory 6-9 https://t.co/5WYhOYIY9Q,1
03:13:02,I really loved that too. And Provenza saying I need to know what is going on with your wife. https://t.co/ksmDRxrOiE,0
03:13:10,RT @SunnyShari: We will not stop. Family fights for family! #savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD https://t.c…,0
03:13:19,"RT @smama_bear: Tonight is the night  🎉
Don’t miss 
#MajorCrimes 
Conspiracy Theory part 3/4 
9/8c TNT 
We also celebrate the 💯 episode 🎉🎉🎉…",1
03:13:24,@RealTonyDenison Thank you Tony. We will need some support and therapy if it ends the way I am afraid it will 💔 #MajorCrimes,1
03:13:33,RT @cher221: Sharon and Louie: so adorable and sweet. #MajorCrimes #SaveMajorCrimes,1
03:13:38,RT @smama_bear: This is why we fight✊ #SaveMajorCrimes @WarnerBrosEnt @warnerbrostv @CBSTweet @CBS @AllAccessCBS @EpixHD @epixpress #MajorC…,1
03:13:41,RT @Jenlynn219: SUSPENDERS!!!!  #MajorCrimes #FlynnGirls,1
03:13:42,RT @SunnyShari: #savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD https://t.co/J4oeickZUD,0
03:13:44,Is feeling broken right now :( #MajorCrimes #NoSpoilers,0
03:13:50,"RT @AShippersLife: 💜 YES!! Andy said “dirt bag”!! Thank you for the comfort! (is it weird we find that comforting??)

#MajorCrimes #Shandy…",1
03:13:52,"RT @smama_bear: I love this show so much &amp; I don’t want to let it go. If you feel the same, just take an action to #SaveMajorCrimes ✊@Warne…",0
03:13:56,@danielditomasso Gotta love it when #WesNolan got in that guy's face in the interrogation room 😮 #MajorCrimes… https://t.co/nS58VOuz01,1
03:13:57,"RT @coulocl13: Go Sharon! Taking on Mason. But in a calmer manner, please for your heart’s sake 🙏 #MajorCrimes #CmdrSharonRaydor @MaryMcDon…",1
03:14:03,RT @kate04us: This is probably every woman who ever worked in any place on this planet. #MajorCrimes https://t.co/k60Hbydrni,0
03:14:08,RT @smama_bear: Join us to celebrate the 💯 episode of #MajorCrimes !! Conspiracy Theory Part3&amp;4 TONIGHT 9/8c #SaveMajorCrimes @WarnerBrosEn…,1
03:14:12,Thank fuck they’ve put a double bill on tonight is all I can say but that ended would have finished me off #MajorCrimes,0
03:14:15,RT @mindthebat: “I have a history of doing my job while dealing with the uglier side of the male ego and I’m no longer interested in doing…,0
03:14:18,"RT @AShippersLife: 💜 Chief Mason, meet #DarthRaydor! BOOM!!

#MajorCrimes @MaryMcDonnell10 @_LeonardRoberts",1
03:14:23,RT @smama_bear: 10 million viewers can’t be wrong- they are worth saving!! #SaveMajorCrimes @WarnerBrosEnt @warnerbrostv @CBSTweet @CBS @Al…,1
03:14:27,RT @Jenlynn219: Hey Mason… You just got Darthed. #ThatsOurDarth #MajorCrimes #DarthForever,0
03:14:33,"RT @MajorCrimesHQ: ""What a shock!"" - Lt. Provenza #MajorCrimes",0
03:14:36,Was it just me or did Mason sound like a petulant child..:”I’m not ready to talk with her yet anyway” #MajorCrimes,0
03:14:37,RT @ilonarcari: #MajorCrimes I'm here. Not ready but here. Let's do it.,0
03:14:44,RT @SunnyShari: Come on MC family.....let's make our presence known! #savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD ht…,1
03:14:49,#MajorCrimes Why does TNT insist on cancelling great shows with great actresses and actors? This string of story li… https://t.co/IZhoHWocZQ,0
03:14:51,#MajorCrimes Episode 100 was fantastic....loving ep 6x8 so far!,1
03:14:53,Não deixem a minha Sharon morrer @MajorCrimesTNT #MajorCrimes,0
03:14:54,"RT @MaryFreakingMcD: Tonight TWO episodes of #MajorCrimes are airing. US Americans you might wanna try to watch live to avoid spoilers. 
TN…",0
03:15:01,@MajorCrimesTNT #MajorCrimes @MajorCrimesTV GUS SUCKS!!! Asshat....smh,1
03:15:01,RT @Jenlynn219: “The Commander is a pretty big cheese too…”  BUZZ! #BuzzKnows #DarthForever #MajorCrimes,1
03:15:07,RT @fujico_chocolat: Watch Live!! Tweet Live!! Don’t miss #MajorCrimes Conspiracy Theory part 2 Tuesday December 12th 9/8c TNT おうちデートということで…,0
03:15:11,#DarthRaydor “... and a big part of MY job has been dealing with the male ego... and I’m done with that” ❤️🙋🏻‍♀️👏👏👏… https://t.co/S4oexeuFI6,1
03:15:21,GAAAAAHHHHHHHHHHHHH #majorcrimes,1
03:15:21,"RT @kate04us: Mason, you need to sit the frak down and shut up! Darth has got this! #MajorCrimes",1
03:15:22,#SaveMajorCrimes #Shandy #savetheladybam #CBS https://t.co/60vZuT6cpa,0
03:15:23,RT @MajorCrimesHQ: FYI! We will go silent at the last half hour. 😀 #MajorCrimes https://t.co/6e7ITc72CD,0
03:15:25,"RT @AShippersLife: 💜 YES!! Andy said “dirt bag”!! Thank you for the comfort! (is it weird we find that comforting??)

#MajorCrimes #Shandy…",1
03:15:26,"RT @AShippersLife: 💜 We’re always on the 😍 search for shots of the #Shandy wedding rings, but in the Sharon/Provenza scene the zoom to her…",1
03:15:28,#MajorCrimes New doorman at Sharon's. New roommate at Gus's. Where is Stroh?,0
03:15:38,RT @mindthebat: Pppffttt Mason trying to mess with Darth. What a stormtrooper! #MajorCrimes #darthforever,0
03:15:42,RT @MajorCrimesHQ: Lt. Provenza's print jar still in business! 😂 #MajorCrimes,0
03:15:48,RT @MGoose37: #MajorCrimes Why does TNT insist on cancelling great shows with great actresses and actors? This string of story lines has be…,1
03:15:48,"So many purple flowers, whom ever decorated her condo, did it right. #purplegasm #MajorCrimes",1
03:15:58,I love #MajorCrimes but hate the storyline involving #SharonRader. @MaryMcDonnell10 is such a strong woman. This is… https://t.co/FABoPMkAnJ,0
03:16:04,"RT @AShippersLife: 💜 No matter what happens tonight, we’re reminded of these words from Laura Roslin:

“And we WILL get through this, all o…",0
03:16:07,"RT @AShippersLife: 💜 😱😱😱 #Shandy #MajorCrimes

We’re now thanking God for the double-header tonight!! Don’t think we could’ve survived the…",1
03:16:19,"RT @AShippersLife: 💜 We’re always on the 😍 search for shots of the #Shandy wedding rings, but in the Sharon/Provenza scene the zoom to her…",1
03:16:20,RT @MajorCrimesHQ: Hello Gus! @Rene_Rosado #MajorCrimes,1
03:16:21,"RT @watcher652: Thank you, #MajorCrimes, for showing both episodes tonight and not having to wait a whole week after that last scene. @Majo…",0
03:16:32,I️ am not able to watch #MajorCrimes yet but I️’ve been looking at tweets and I’m terrified of bad news. Shaking. T… https://t.co/dMqquLxsjL,0
03:16:33,"RT @irodorijapan: ㊗️100話🎊 もう100話目指して頑張りましょう💪
Congratulations on the great 💯episode!

#SaveMajorCrimes @WarnerBrosEnt  @warnerbrostv @CBSTwe…",1
03:16:45,"RT @AShippersLife: 💜 Oh, Provenza!! Trying to be the strong one/bad guy on #Shandy’s behalf, but even HE is emotional &amp; that makes us 😢😢😢 t…",0
03:16:49,"RT @MajorCrimesHQ: ""Do I look like I'm joking?"" - Det. Sanchez #MajorCrimes",1
03:16:54,Me thinks the son is up to his eyeballs in this. @MajorCrimesTNT  #MajorCrimes,0
03:16:56,"RT @RadkaRuseva: TNT doesn't deserve such great show. #MajorCrimes it's a perfect work of art
So @WarnerBrosEnt find a new home for our fav…",1
03:17:02,"RT @coulocl13: Oh even Louie tried to get her to relax, Sharon stop being so stubborn! 😭 💔#MajorCrimes #Provenzasasoftie #Andytoldhim #ProF…",0
03:17:04,"@MajorCrimesTNT #MajorCrimes @MajorCrimesTV Son,,,,you aint got that much power.",0
03:17:06,RT @DebradaBrowning: #SaveMajorCrimes #Shandy #savetheladybam #CBS https://t.co/60vZuT6cpa,0
03:17:11,The son did it. @MajorCrimesTNT #MajorCrimes,1
03:17:17,Lawsuit. Fire. Mmhmm. #majorcrimes,1
03:17:23,The son did it! #MajorCrimes,1
03:17:25,RT @SunnyShari: #savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warnerbrostv @EpixHD https://t.co/rjLc6fdLUf,0
03:17:29,#MajorCrimes Sadly there are people who *do* make false allegations. I've known people on both sides: guilty and go… https://t.co/rSpfFsDnay,0
03:17:34,RT @MajorCrimesHQ: What a great scene between Lt. Provenza and Commander Raydor. ❤️ #MajorCrimes,1
03:17:38,oh yeah it was totally the son #majorcrimes,1
03:17:39,"""They'll sue no matter what."" 

Tao bb I've missed your precious sass #MajorCrimes",0
03:17:40,RT @StarlaYarbrough: Getting ready for two episodes of #MajorCrimes here in Oregon. Can't wait too hear what happens with @MaryMcDonnell10…,0
03:17:41,This kid could end up shooting someone #MajorCrimes,0
03:17:42,They're going to sue no matter what. 😜 #MajorCrimes,0
03:17:44,RT @mindthebat: Provenza quoting the rules at Sharon 😭 Someone hold me #MajorCrimes They’re come so far into a wonderful friendship. #Shaze…,1
03:17:48,RT @MajorCrimesHQ: Hello DDA Hobbs! @KatheMazur #MajorCrimes,1
03:17:54,By the way...Thank you #majorcrimes  for giving me the 100th episode for my birthday!!!! @RealTonyDenison… https://t.co/riSdLp8S0I,1
03:18:04,"RT @SunnyShari: You two are too cute for words! Go out with him, Cami! He's gorgeous!
#savemajorcrimes @CBS @CBSTweet @CBSTVStudios @warner…",1
03:18:14,I was thinking the same thing! #SaveMajorCrimes https://t.co/9B3JCaI1R0,1
03:18:22,The son is a little outta control. #MajorCrimes,0
03:18:22,@MajorCrimesTNT #MajorCrimes @MajorCrimesTV Ok...the bow tie is growing on me,1
03:18:23,#MajorCrimes Sharon got a pacemaker and was bumped up on the heart transplant list.,1
03:18:25,RT @SunnyShari: I was thinking the same thing! #SaveMajorCrimes https://t.co/9B3JCaI1R0,1
03:18:26,RT @DebradaBrowning: #SaveMajorCrimes #Shandy #savetheladybam #CBS https://t.co/60vZuT6cpa,0
03:18:27,Watching Major Crimes https://t.co/ITb3kV17mA @tntdrama @MajorCrimesTNT #MajorCrimes #nowwatching #telfie (via… https://t.co/LkxU97L9I0,0
03:18:31,"Just got a limited #MajorCrimes sticker, get yours now at https://t.co/VoNQTQzxES! #telfie  (via @telfieapp)
https://t.co/QKRABEHIQd",0
03:18:37,"#MajorCrimes Hmm, those two have anger issues.",0
03:18:38,"RT @RadkaRuseva: Don't miss #MajorCrimes 💯 episode 
Conspiracy Theory Part3 tonight 9/8C
&amp; Part4 10/9C on TNT watch &amp; tweet LIVE!
@amazon @…",0
03:18:39,"💜 The look on Andy’s face when he tells Provenza he’s following Sharon’s wishes and then walks away!! 💔😢💔😢💔

“Anyon… https://t.co/VOpT1SUkd4",1
03:18:42,RT @danielditomasso: 100th episode tonight!  A huge congrats to the #MajorCrimes family and an immense thank you to the fans.  Back to back…,1
03:18:42,I think we know who the killer is... @MajorCrimesTNT #MajorCrimes,1
03:18:45,"Obviously, Chief Mason is not handling this ""chaos"" well. @_LeonardRoberts #MajorCrimes",0
03:18:53,"RT @RadkaRuseva: Don't miss #MajorCrimes 💯 episode 
Conspiracy Theory Part3 tonight 9/8C
&amp; Part4 10/9C on TNT watch &amp; tweet LIVE!
@amazon @…",0
03:18:54,"Mason is so in over his head without Sharon (to quote @Jenlynn219). Sharon should have gotten that job, even is she… https://t.co/YlyAkTuR5r",0
03:19:18,"RT @RadkaRuseva: TNT doesn't deserve such great show. #MajorCrimes it's a perfect work of art
So @WarnerBrosEnt find a new home for our fav…",1
03:19:23,"Guy, tell #WesNolan &amp; #MikeTao what they want to know -no pressure ! #MajorCrimes #ConspiracyTheory @danielditomasso https://t.co/Z4UYAVfj6d",0
03:19:30,"RT @Juliamaxwell35: If Sharon dies, I won't watch #MajorCrimes anymore, for her dying is a slap in the face to @MaryMcDonnell10. After 9 se…",0
03:19:31,#MajorCrimes Sounds like Mason might get his jollies off firing Raydor seeing how pissed he is at her,0
03:19:52,"I hate it when the wife and son of the alleged rapist, basically said those women seduces Dr Landon so they can get… https://t.co/4kpJ5X5T8Z",0
03:20:00,"""What is wrong with you people?"" Okay, that was funny #majorcrimes",0
03:20:02,"ik way too damn much abt lvads. way, way way way, too damn much.dammit  izzy &amp; dead denny.#greysanatomy #MajorCrimes",0
03:20:09,"@MajorCrimesTNT #MajorCrimes @MajorCrimesTV Ok, dude you are giving lawyers a bad name..which is pretty hard to do",0
03:20:10,"RT @kate04us: Mason is so in over his head without Sharon (to quote @Jenlynn219). Sharon should have gotten that job, even is she didn’t wa…",0
03:20:17,is this our killer??????? #MajorCrimes,0
03:20:28,"RT @AShippersLife: 💜 The look on Andy’s face when he tells Provenza he’s following Sharon’s wishes and then walks away!! 💔😢💔😢💔

“Anyone els…",1
03:20:59,Andy you’re killing me right now. Right in the feels. #MajorCrimes ❤️💔,0
03:21:05,"Since I’ve said everyone else, maybe it’s Andrea #MajorCrimes",1
03:21:10,#MajorCrimes Andy's looking at his ring and crying. 💔😭 @RealTonyDenison,0
03:21:19,Oh Andy! #MajorCrimes,1
03:21:21,I can’t with Andy in that scene! You’re breaking my heart! #MajorCrimes,0
03:21:32,"“His mother could have better prepared him for the biggest trial of his life…”  Oh god, Sharon. #MajorCrimes #DarthForever",1
03:21:40,@MajorCrimesTNT #MajorCrimes @MajorCrimesTV OH my Rader in tears???? SHOCKING!!!,0
03:21:45,The love between these two that took over 6 seasons... she’s just breaking down in his arms. I cannot. #Shandy… https://t.co/me6gTwHiqE,0
03:21:50,"I can’t handle Sharon, 😢 #MajorCrimes",0
03:21:52,Poor Pee Wee Herman. #MajorCrimes,1
03:21:55,"RT @Jenlynn219: “His mother could have better prepared him for the biggest trial of his life…”  Oh god, Sharon. #MajorCrimes #DarthForever",1
03:21:58,RT @smama_bear: Don’t miss #MajorCrimes Conspiracy Theory Part3&amp;4 Tuesday December 19th 9/8c. We’ll see the conclusion of this arc #SaveMaj…,1
03:22:12,"RT @Jenlynn219: “His mother could have better prepared him for the biggest trial of his life…”  Oh god, Sharon. #MajorCrimes #DarthForever",1
03:22:21,Frak.Frak.Frak. oh my gods why #MajorCrimes Poor Sharon! My emotions can’t handle this. #Shandy https://t.co/H2HDnE1Kb0,0
03:22:25,Oh Jesus Christ Sharon #majorcrimes,1
03:22:28,#MajorCrimes Andy's in a bit of denial. @RealTonyDenison,0
03:22:29,"Honestly I can't handle it all. Sharon, my heart! #MajorCrimes",0
03:22:32,@MajorCrimesTNT #MajorCrimes @MajorCrimesTV Girl..nobody wants you gone!!,0
03:22:44,Sharon is not allowed to die!  #MajorCrimes,0
03:22:46,We are NOT prepared for this! 😭❤️😭❤️😭❤️ #MajorCrimes,1
03:22:52,"That #Shandy scene is perfection, but it’s killing me! I can’t with these two. They should get to have their happil… https://t.co/U5YpOwUPwT",0
03:22:52,everyone’s laughing and riding and cornholing....except sharon #majorcrimes,1
03:23:26,#MajorCrimes Sharon and Andy need to prepare in case something happens to either one or both of them.,0
03:23:31,"“I would do it all over again, and again… just for one more moment…”  OH MY FREAKING GOD WHAT DID YOU DO!!!!… https://t.co/FXMcVJhh2N",0
03:23:34,"Omg, 😢😢😢😢 ! #MajorCrimes",1
03:23:35,"My mom is team ""Yeah, Andy's gonna have a heart attack and die."" cc @atmodrop #majorcrimes",0
03:23:53,omg I cannot https://t.co/Y5r72MR5SI,0
03:24:02,My. God. I. Can’t. #MajorCrimes #Shandy,0
03:24:11,Knew I got the bulk pack of tissues for a reason!  @RealTonyDenison @MaryMcDonnell10     #MajorCrimes,0
03:24:13,“Just one more moment” my gods Andy 💔 #Shandy #MajorCrimes,1
03:24:23,Stanley Pearl has absolutely no morals! No wonder why she doesn't tell him all the sexual assault that the women go… https://t.co/eWQJmrSBRP,1
03:24:26,#MajorCrimes #Shandy https://t.co/7GpAX1j87r,0
03:24:31,#Shandy is breakin my heart!! 💔😭💔😭💔😭💔😭💔 @RealTonyDenison @MaryMcDonnell10 @MajorCrimesTNT #MajorCrimes,0
03:24:31,#MajorCrimes I love this show. I still can't believe #TNT canceled it. What the hell does TNT have against great writing and acting?,1
03:24:33,"RT @nblackburn01: This is simply BEAUTIFUL! Love, love, love to EVERYONE at Major Crimes. #simplythebest #BestShowEver https://t.co/yPStLgR…",0
03:24:33,"This is just wrecking me. 😭
#MajorCrimes",1
03:24:33,"RT @MajorCrimesTNT: To honor the 100th episode tonight, the cast of #MajorCrimes celebrated 100 of your amazing comments! Thank you to all…",1
03:24:34,"RT @Jenlynn219: “His mother could have better prepared him for the biggest trial of his life…”  Oh god, Sharon. #MajorCrimes #DarthForever",1
03:24:37,Ok who has the tissues pass them this way please #MajorCrimes,1
03:24:36,"My #Shandy heart is breaking 💔😭 @RealTonyDenison @MaryMcDonnell10
#MajorCrimes #savemajorcrimes",0
03:24:45,😭😭😭😭😭💔💔💔❤❤❤#MajorCrimes,1
03:24:45,"RT @MajorCrimesSMC: Only 5 hours until the 100th Episode of #MajorCrimes - TONIGHT!!!! 
Tuesday, December 19th
9pm ET on TNT
Followed by a…",1
03:24:49,"My heart breaks for the emotional, beautiful yet so honest #Shandy scene! Thank you for it @MaryMcDonnell10 @RealTonyDenison #MajorCrimes",0
03:24:51,@MaryMcDonnell10 Your acting on #MajorCrimes is crazy brillant. I am moved to tears... Love Sharon so much,0
03:24:56,RT @MajorCrimesSMC: It's not too late to join the Thunderclap to promote tonight's episodes of #MajorCrimes!!  Click &amp; join!! Let's make lo…,1
03:24:59,"#MajorCrimes ""It would have been easier on everyone if I had just died in the ambulance""
@MaryMcDonnell10 just made me cry again. Wow...",0
